date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:19	20715/20715	---M-Z	200	added ('OK')	application/javascript	etag:%2250eb-5dc2a2438e980-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/jquery/ui/core.min0028.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:20	40696/40696	---M-Z	200	added ('OK')	application/javascript	etag:%229ef8-5f075b070a696-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.9.2	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/elementor/assets/js/frontend.min2e46.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:20	2636/2636	---M-Z	200	added ('OK')	application/javascript	etag:%22a4c-5e6f3ee44fff7-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element.js?ver=2.4.4	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-elementfc3c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:20	27307/27307	---M-Z	200	added ('OK')	application/javascript	etag:%226aab-5e6f39a2dff53-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.6.13	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/header-footer-elementor/inc/js/frontend1f62.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:21	37187/37187	---M-Z	200	added ('OK')	application/javascript	etag:%229143-5e6f3ee44fff7-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/goodshare/goodshare.min.js?ver=6.1.5	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/goodshare/goodshare.minb5e1.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:21	1264/1264	---M-Z	200	added ('OK')	application/javascript	etag:%224f0-5f6eb75e31f32-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.2.4	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/metform/public/assets/js/htme1e3.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:22	71098/71098	---M-Z	200	added ('OK')	application/javascript	etag:%22115ba-5dc5fbf1e6f80-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/lodash.minf492.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:22	6475/6475	---M-Z	200	added ('OK')	application/javascript	etag:%22194b-5dc5fbf1e6f80-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:23	11324/11324	---M-Z	200	added ('OK')	application/javascript	etag:%222c3c-5dc767e5059c0-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/react.min.js?ver=17.0.1	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/react.minbc7c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:23	19142/19142	---M-Z	200	added ('OK')	application/javascript	etag:%224ac6-5dc5fbf1e6f80-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:23	1139/1139	---M-Z	200	added ('OK')	application/javascript	etag:%22473-5dc5fbf1e6f80-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/escape-html.min.js?ver=00a5735837e9efe13da1d979f16a7105	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/escape-html.min7a51.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:24	10960/10960	---M-Z	200	added ('OK')	application/javascript	etag:%222ad0-5dc767e5059c0-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/element.min.js?ver=3dfdc75a0abf30f057df44e9a39abe5b	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/element.min6838.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:25	2697/2697	---M-Z	200	added ('OK')	application/javascript	etag:%22a89-5e6f3ee451f37-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonials.js?ver=2.4.4	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonialsfc3c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:26	118430/118430	---M-Z	200	added ('OK')	application/javascript	etag:%221ce9e-5dc767e5059c0-gzip%22	http://three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/react-dom.min.js?ver=17.0.1	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-includes/js/dist/vendor/react-dom.minbc7c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:26	6260/6260	---M-Z	200	added ('OK')	application/javascript	etag:%221874-5e6f3ee451f37-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-pagination.js?ver=2.4.4	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-paginationfc3c.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:26	247/247	---M--	200	added ('OK')	image/png	etag:%22f7-5e7754ffc0911%22	http://three.rudhisasmito.com/msic/wp-content/uploads/sites/3/2022/08/msic_pattern_1.png	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/uploads/sites/3/2022/08/msic_pattern_1.png	(from http://three.rudhisasmito.com/msic/wp-content/uploads/sites/3/elementor/css/post-133.css?ver=1663141797)
11:17:26	32011/32011	---M-Z	200	added ('OK')	application/javascript	etag:%227d0b-5e6f3ee451f37-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-slider.js?ver=2.9.3	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-sliderf342.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:17:34	352929/352929	---MCZ	200	added ('OK')	application/javascript	etag:%22562a1-5f6eb75e33e72-gzip%22	http://three.rudhisasmito.com/msic/wp-content/plugins/metform/public/assets/js/app.js?ver=3.2.4	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/metform/public/assets/js/appe1e3.js	(from http://three.rudhisasmito.com/msic/template-kit/homepage/)
11:18:00	247566/247566	---M--	200	added ('OK')	image/jpeg	etag:%223c70e-5e70737fb61e0%22	http://three.rudhisasmito.com/msic/wp-content/uploads/sites/3/2022/08/hero-1.jpg	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/uploads/sites/3/2022/08/hero-1.jpg	(from http://three.rudhisasmito.com/msic/wp-content/uploads/sites/3/elementor/css/post-133.css?ver=1663141797)
11:18:13	2733431/2733431	---M--	200	added ('OK')	image/svg+xml	etag:%2229b577-5e6f3ee456d56%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.4.4)
11:19:37	892000/892000	---M--	200	added ('OK')	application/font-sfnt	etag:%22d9c60-5e6f3ee457cf6%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.4.4)
11:19:50	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210e825-5e6f3ee458c96%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.4.4)
11:19:53	1115640/1115640	---M--	200	added ('OK')	application/font-woff	etag:%221105f8-5e6f3ee456d56%22	http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/My%20Web%20Sites/SRJ/three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from http://three.rudhisasmito.com/msic/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.4.4)
